ID,code_du_bureau_de_vote,adresse_orig,nb_inscrits,logements_total,etages_moy,X,Y
1534,8,2 ALLÉE DES CORDIERS,3,2.0,1.0,-1.4772099999999995,43.48509200000001
1535,8,5 ALLÉE DES CORDIERS,1,1.0,2.0,-1.477335999999999,43.485095
1536,8,6 ALLÉE DES CORDIERS,3,1.0,2.0,-1.4772930000000009,43.48502200000001
1537,8,7 ALLÉE DES CORDIERS,4,1.0,1.0,-1.477345999999999,43.48503999999999
1538,4,38 QUAI DES CORSAIRES,3,5.0,4.0,-1.4738019999999994,43.49127500000001
1539,4,40 QUAI DES CORSAIRES,7,8.0,5.0,-1.4738049999999994,43.491360999999976
1540,4,42 QUAI DES CORSAIRES,2,5.0,5.0,-1.4738009999999986,43.491441999999985
1541,4,48 QUAI DES CORSAIRES,5,13.0,3.0,-1.4737650000000002,43.491727
1542,4,50 QUAI DES CORSAIRES,10,10.0,5.0,-1.4737640000000003,43.49179700000001
1543,23,2 AVENUE DE COUMERES,1,,,-1.471322999999999,43.51129799999999
1544,23,4 AVENUE DE COUMERES,3,1.0,1.0,-1.4712979999999998,43.511427
1545,23,5 AVENUE DE COUMERES,1,1.0,1.0,-1.4713719999999997,43.51179300000002
1546,23,7 AVENUE DE COUMERES,1,1.0,1.0,-1.4713379999999996,43.511952
1547,23,8 AVENUE DE COUMERES,3,1.0,2.0,-1.4711979999999996,43.51195899999999
1548,23,9 AVENUE DE COUMERES,1,1.0,1.0,-1.4713080000000003,43.512119000000006
1549,23,11 AVENUE DE COUMERES,1,2.0,1.5,-1.4712769999999993,43.512281
1550,23,13 AVENUE DE COUMERES,3,0.0,1.0,-1.4712039999999993,43.51230600000002
1551,23,15 AVENUE DE COUMERES,3,1.0,1.0,-1.4709480000000001,43.512319
1552,23,17 AVENUE DE COUMERES,3,1.0,1.0,-1.4707209999999995,43.512322
1553,23,19 AVENUE DE COUMERES,1,1.0,1.0,-1.4704909999999998,43.51232899999997
1554,4,3 RUE DE COURSIC,3,2.0,4.0,-1.4736159999999996,43.490551999999994
1555,4,4 RUE DE COURSIC,5,3.0,4.0,-1.4737240000000003,43.49049400000001
1556,4,5 RUE DE COURSIC,4,4.0,5.0,-1.4735409999999987,43.49054499999999
1557,4,6 RUE DE COURSIC,3,3.0,5.0,-1.4736239999999994,43.490486
1558,4,7 RUE DE COURSIC,4,1.0,4.0,-1.4734650000000005,43.490538
1559,4,8 RUE DE COURSIC,2,1.0,2.0,-1.473492999999999,43.490474
1560,4,9 RUE DE COURSIC,2,1.0,2.0,-1.473368,43.490531000000026
1561,4,10 RUE DE COURSIC,2,4.0,4.0,-1.4733640000000001,43.49047000000001
1562,4,11 RUE DE COURSIC,2,5.0,6.0,-1.4732819999999995,43.490515
1563,5,1 RUE DU COUVENT,5,7.0,4.0,-1.4690360000000011,43.49522800000001
1564,5,4 RUE DU COUVENT,1,3.0,5.0,-1.4689560000000013,43.495223
1565,5,5 RUE DU COUVENT,7,7.0,4.0,-1.4689580000000004,43.495309000000006
1566,30,3 CHEMIN DE CROUZADES,1,1.0,2.0,-1.4445759999999996,43.496127
1567,30,14 CHEMIN DE CROUZADES,1,1.0,2.0,-1.4459209999999998,43.495024
1568,30,15 CHEMIN DE CROUZADES,2,1.0,2.0,-1.4463519999999992,43.495563
1569,30,16 CHEMIN DE CROUZADES,1,1.0,1.0,-1.4457560000000003,43.494903999999984
1570,30,17 CHEMIN DE CROUZADES,3,6.0,1.0,-1.4460659999999992,43.49522500000001
1571,30,22 CHEMIN DE CROUZADES,1,0.0,1.0,-1.4453850000000004,43.494348999999985
1572,6,2 RUE DANIEL ARGOTE,7,19.0,5.0,-1.4653239999999996,43.49574400000001
1573,6,4 RUE DANIEL ARGOTE,2,3.0,3.0,-1.4651960000000008,43.495673000000004
1574,7,5 RUE DANIEL ARGOTE,6,0.0,,-1.4650289999999997,43.495762
1575,6,6 RUE DANIEL ARGOTE,4,0.0,,-1.465125,43.49562900000002
1576,6,8 RUE DANIEL ARGOTE,8,7.0,3.0,-1.4650399999999986,43.495580999999994
1577,6,10 RUE DANIEL ARGOTE,12,13.0,3.0,-1.4648720000000006,43.49547800000003
1578,6,12 RUE DANIEL ARGOTE,8,0.0,,-1.4647049999999988,43.495380000000004
1579,6,14 RUE DANIEL ARGOTE,1,3.0,2.0,-1.464441999999999,43.49521899999999
1580,7,15 RUE DANIEL ARGOTE,2,2.0,2.0,-1.4645050000000006,43.495442000000004
1581,6,16 RUE DANIEL ARGOTE,4,7.0,3.0,-1.4643419999999996,43.49515800000001
1582,7,17 RUE DANIEL ARGOTE,3,1.0,2.0,-1.464431,43.495398
1583,6,18 RUE DANIEL ARGOTE,6,7.0,3.0,-1.4641570000000004,43.49504300000001
1584,6,20 RUE DANIEL ARGOTE,5,5.0,3.0,-1.464063,43.494989
1585,7,21 RUE DANIEL ARGOTE,1,2.0,2.0,-1.464103,43.49520199999999
1586,7,28 RUE DANIEL ARGOTE,6,1.0,1.0,-1.4635229999999997,43.49468300000001
1587,7,30 RUE DANIEL ARGOTE,4,1.0,1.0,-1.4633629999999993,43.49458100000001
1588,7,34BIS RUE DANIEL ARGOTE,3,5.0,2.0,-1.4631729999999994,43.49446400000001
1589,7,35 RUE DANIEL ARGOTE,1,2.0,2.0,-1.4633319999999992,43.494736999999986
1590,7,36 RUE DANIEL ARGOTE,3,0.0,1.0,-1.4630799999999997,43.49441299999999
1591,7,37 RUE DANIEL ARGOTE,2,0.0,1.0,-1.4632129999999985,43.49466499999998
1592,7,39 RUE DANIEL ARGOTE,9,16.0,5.0,-1.463072,43.49458800000001
1593,7,41 RUE DANIEL ARGOTE,10,16.0,5.0,-1.4629239999999992,43.494496000000005
1594,7,43 RUE DANIEL ARGOTE,8,16.0,5.0,-1.462741,43.49439300000001
1595,7,44 RUE DANIEL ARGOTE,6,0.0,,-1.462416,43.494012999999995
1596,7,47 RUE DANIEL ARGOTE,2,6.0,3.0,-1.4624639999999998,43.494223
1597,7,49 RUE DANIEL ARGOTE,11,8.0,5.0,-1.4623139999999997,43.494128
1598,7,50 RUE DANIEL ARGOTE,4,2.0,3.0,-1.4621669999999998,43.49385899999998
1599,7,51 RUE DANIEL ARGOTE,4,1.0,2.0,-1.4621959999999998,43.494062
1600,7,52 RUE DANIEL ARGOTE,4,0.0,,-1.462093999999999,43.493818000000005
1601,7,53 RUE DANIEL ARGOTE,4,0.0,,-1.462077,43.49399099999999
1602,7,54 RUE DANIEL ARGOTE,9,0.0,,-1.46234,43.49352500000002
1603,7,55 RUE DANIEL ARGOTE,3,6.0,3.0,-1.4619939999999996,43.493941
1604,7,57 RUE DANIEL ARGOTE,1,2.0,2.0,-1.4619240000000002,43.49389900000001
1605,7,58 RUE DANIEL ARGOTE,10,14.0,4.0,-1.461792999999999,43.49363600000001
1606,7,59 RUE DANIEL ARGOTE,3,0.0,,-1.4618059999999988,43.493829
1607,7,60 RUE DANIEL ARGOTE,6,14.0,4.0,-1.4617559999999998,43.49353399999998
1608,9,5 RUE MAYI ET ALFRED DARIZCUREN,3,69.0,3.0,-1.489538,43.47898700000001
1609,9,6 RUE MAYI ET ALFRED DARIZCUREN,9,69.0,3.0,-1.4896790000000002,43.479095
1610,9,8 RUE MAYI ET ALFRED DARIZCUREN,3,69.0,3.0,-1.4898280000000002,43.47895900000001
1611,20,1 RUE JEAN-DELPHIN ALARD,2,1.0,3.0,-1.4874879999999993,43.494595
1612,20,2 RUE JEAN-DELPHIN ALARD,4,2.0,3.0,-1.4875320000000005,43.494698
1613,20,4 RUE JEAN-DELPHIN ALARD,6,0.0,,-1.487595,43.49457900000001
1614,20,6 RUE JEAN-DELPHIN ALARD,5,1.0,3.0,-1.4876570000000011,43.49445800000002
1615,20,7 RUE JEAN-DELPHIN ALARD,1,1.0,2.0,-1.4876710000000009,43.494236
1616,20,8 RUE JEAN-DELPHIN ALARD,2,1.0,2.0,-1.4877619999999996,43.494272000000024
1617,20,9 RUE JEAN-DELPHIN ALARD,2,1.0,2.0,-1.4877409999999993,43.494119999999995
1618,20,11 RUE JEAN-DELPHIN ALARD,1,1.0,2.0,-1.4878340000000003,43.49393400000001
1619,20,12 RUE JEAN-DELPHIN ALARD,3,1.0,2.0,-1.4879150000000003,43.493992999999996
1620,20,14 RUE JEAN-DELPHIN ALARD,2,0.0,,-1.487994000000001,43.49384500000001
1621,20,15 RUE JEAN-DELPHIN ALARD,4,1.0,3.0,-1.4879809999999996,43.493663999999995
1622,20,16 RUE JEAN-DELPHIN ALARD,2,2.0,2.0,-1.4880530000000005,43.493724
1623,20,17 RUE JEAN-DELPHIN ALARD,3,1.0,2.0,-1.4880379999999984,43.493541
1624,20,18 RUE JEAN-DELPHIN ALARD,3,3.0,3.0,-1.4881440000000001,43.49357299999999
1625,20,19 RUE JEAN-DELPHIN ALARD,4,1.0,3.0,-1.4881179999999998,43.49340700000001
1626,20,21 RUE JEAN-DELPHIN ALARD,3,1.0,3.0,-1.4881669999999987,43.493314000000005
1627,20,23 RUE JEAN-DELPHIN ALARD,1,1.0,2.0,-1.488218,43.49322800000001
1628,6,13 RUE DENIS ETCHEVERRY,1,,,-1.466964,43.494538000000006
1629,6,3 RUE DENIS ETCHEVERRY,4,10.0,5.0,-1.4672380000000003,43.494796999999984
1630,6,5 RUE DENIS ETCHEVERRY,1,1.0,2.0,-1.467104,43.494701000000006
1631,6,7 RUE DENIS ETCHEVERRY,2,3.0,2.0,-1.467025,43.49463800000001
1632,6,17 RUE DENIS ETCHEVERRY,6,5.0,4.0,-1.4664529999999998,43.494204
1633,29,12 Chemin du Grand et Petit Deyris,2,1.0,1.0,-1.4409130000000003,43.510236
1634,29,20 CHEMIN DU GRAND ET PETIT DEYRIS,3,0.0,1.0,-1.4397869999999993,43.50964199999999
1635,20,2 AVENUE DIESSE,2,1.0,3.0,-1.4886939999999993,43.491588
1636,20,3 AVENUE DIESSE,1,1.0,2.0,-1.4887109999999997,43.491505
1637,20,5 AVENUE DIESSE,4,1.0,2.0,-1.4889720000000004,43.49148599999999
1638,20,8 AVENUE DIESSE,4,0.0,1.0,-1.4895339999999986,43.491558999999995
1639,20,9 AVENUE DIESSE,7,0.0,,-1.4896719999999994,43.491461999999984
1640,20,10 AVENUE DIESSE,1,1.0,2.0,-1.489945999999999,43.49154
1641,20,11 AVENUE DIESSE,3,1.0,1.0,-1.4899349999999993,43.49144800000002
1642,20,13 AVENUE DIESSE,7,8.0,3.0,-1.4900619999999998,43.49144600000001
1643,13,31B AVENUE DOCTEUR BERNARD GAUDEUL,1,,,-1.49929,43.48107200000002
1644,13,3 AVENUE DOCTEUR BERNARD GAUDEUL,10,5.0,3.0,-1.495735,43.48315500000001
1645,13,5 AVENUE DOCTEUR BERNARD GAUDEUL,2,2.0,1.0,-1.4960080000000004,43.482715999999996
1646,14,6 AVENUE DOCTEUR BERNARD GAUDEUL,5,1.0,2.0,-1.496109,43.483640999999984
1647,14,6BIS AVENUE DOCTEUR BERNARD GAUDEUL,4,8.0,3.0,-1.4960840000000004,43.48357700000001
1648,13,7 AVENUE DOCTEUR BERNARD GAUDEUL,1,1.0,2.0,-1.4963109999999995,43.482551
1649,13,9 AVENUE DOCTEUR BERNARD GAUDEUL,1,1.0,2.0,-1.496429,43.482498000000014
1650,14,10 AVENUE DOCTEUR BERNARD GAUDEUL,2,9.0,3.0,-1.4958950000000004,43.483109999999996
1651,13,11 AVENUE DOCTEUR BERNARD GAUDEUL,1,3.0,2.0,-1.4965469999999992,43.482439
1652,14,12 AVENUE DOCTEUR BERNARD GAUDEUL,1,1.0,2.0,-1.4964669999999993,43.482618000000016
1653,13,13 AVENUE DOCTEUR BERNARD GAUDEUL,3,1.0,2.0,-1.496769999999999,43.482324
1654,13,17 AVENUE DOCTEUR BERNARD GAUDEUL,2,1.0,3.0,-1.497326999999999,43.48203200000001
1655,13,19 AVENUE DOCTEUR BERNARD GAUDEUL,3,1.0,3.0,-1.4975229999999995,43.48192199999998
1656,14,20 AVENUE DOCTEUR BERNARD GAUDEUL,5,3.0,3.0,-1.4977949999999998,43.481919999999995
1657,13,21 AVENUE DOCTEUR BERNARD GAUDEUL,1,0.0,1.0,-1.4977869999999993,43.481793000000025
1658,14,22 AVENUE DOCTEUR BERNARD GAUDEUL,3,1.0,1.5,-1.4984749999999987,43.481566
1659,13,23 AVENUE DOCTEUR BERNARD GAUDEUL,10,1.0,2.0,-1.4979179999999988,43.481721
1660,13,23BIS AVENUE DOCTEUR BERNARD GAUDEUL,3,0.0,,-1.4971740000000007,43.48039599999999
1661,14,24 AVENUE DOCTEUR BERNARD GAUDEUL,1,0.0,,-1.4985709999999997,43.48151099999999
1662,14,24B AVENUE DOCTEUR BERNARD GAUDEUL,3,0.0,,-1.4988199999999998,43.481396999999994
1663,13,25 AVENUE DOCTEUR BERNARD GAUDEUL,2,1.0,1.0,-1.4983779999999984,43.48146599999998
1664,13,27 AVENUE DOCTEUR BERNARD GAUDEUL,4,1.0,2.0,-1.4987290000000002,43.48129
1665,14,30 AVENUE DOCTEUR BERNARD GAUDEUL,1,0.0,1.0,-1.499553,43.481006
1666,13,31 AVENUE DOCTEUR BERNARD GAUDEUL,2,1.0,2.0,-1.4992830000000001,43.48099800000001
1667,14,32 AVENUE DOCTEUR BERNARD GAUDEUL,4,1.0,3.0,-1.4998019999999992,43.48087099999999
1668,13,33 AVENUE DOCTEUR BERNARD GAUDEUL,1,1.0,2.0,-1.499734,43.48075899999999
1669,14,34 AVENUE DOCTEUR BERNARD GAUDEUL,6,2.0,2.0,-1.4999529999999999,43.48078400000001
1670,13,35 AVENUE DOCTEUR BERNARD GAUDEUL,2,1.0,2.0,-1.4998579999999988,43.480698
1671,13,37 AVENUE DOCTEUR BERNARD GAUDEUL,2,1.0,2.0,-1.5000599999999993,43.48059200000001
1672,14,38 AVENUE DOCTEUR BERNARD GAUDEUL,1,2.0,1.0,-1.500389,43.480556
1673,13,39 AVENUE DOCTEUR BERNARD GAUDEUL,1,0.0,,-1.4996019999999997,43.479883999999984
1674,13,39TER AVENUE DOCTEUR BERNARD GAUDEUL,2,1.0,2.0,-1.499813999999999,43.48008200000002
1675,13,41 AVENUE DOCTEUR BERNARD GAUDEUL,2,1.0,2.0,-1.5004779999999998,43.48037500000001
1676,14,42 AVENUE DOCTEUR BERNARD GAUDEUL,1,1.0,3.0,-1.5010969999999981,43.48017699999998
1677,13,43 AVENUE DOCTEUR BERNARD GAUDEUL,1,1.0,2.0,-1.5008019999999997,43.480202
1678,14,44 AVENUE DOCTEUR BERNARD GAUDEUL,3,0.0,,-1.5014749999999994,43.47997999999998
1679,13,45BIS AVENUE DOCTEUR BERNARD GAUDEUL,4,1.0,2.0,-1.501094,43.48004799999998
1680,12,47 AVENUE DOCTEUR BERNARD GAUDEUL,2,1.0,1.0,-1.501964,43.479598
1681,14,48 AVENUE DOCTEUR BERNARD GAUDEUL,4,1.0,1.0,-1.501967999999999,43.479721
1682,12,49 AVENUE DOCTEUR BERNARD GAUDEUL,4,1.0,2.0,-1.5026740000000014,43.479217000000006
1683,14,50 AVENUE DOCTEUR BERNARD GAUDEUL,4,1.0,2.0,-1.5021939999999991,43.479602
1684,12,51 AVENUE DOCTEUR BERNARD GAUDEUL,4,0.0,,-1.5027979999999994,43.479155999999996
1685,12,53 AVENUE DOCTEUR BERNARD GAUDEUL,64,42.0,5.0,-1.5030229999999993,43.47903099999999
1686,14,54 AVENUE DOCTEUR BERNARD GAUDEUL,11,35.0,5.0,-1.5031930000000004,43.47910600000001
1687,12,56 AVENUE DOCTEUR BERNARD GAUDEUL,7,0.0,,-1.5035519999999991,43.47924600000001
1688,12,58 AVENUE DOCTEUR BERNARD GAUDEUL,29,0.0,,-1.503544,43.47903099999999
1689,12,60 AVENUE DOCTEUR BERNARD GAUDEUL,4,,,-1.5037280000000008,43.478694
1690,21,32AV AVENUE DOCTEUR CAMILLE DELVAILLE,2,,,-1.4843009999999999,43.506356
1691,21,3 AVENUE DOCTEUR CAMILLE DELVAILLE,1,0.0,,-1.4800609999999996,43.50119700000001
1692,21,6 AVENUE DOCTEUR CAMILLE DELVAILLE,3,1.0,2.0,-1.4802629999999992,43.50134799999999
1693,21,7 AVENUE DOCTEUR CAMILLE DELVAILLE,1,0.0,2.0,-1.4803700000000002,43.501427
1694,21,8 AVENUE DOCTEUR CAMILLE DELVAILLE,4,2.0,2.0,-1.4804869999999992,43.501509999999996
1695,21,9 AVENUE DOCTEUR CAMILLE DELVAILLE,2,1.0,2.0,-1.480564999999999,43.501566
1696,21,10 AVENUE DOCTEUR CAMILLE DELVAILLE,1,0.0,1.0,-1.480708,43.50167099999999
1697,21,14 AVENUE DOCTEUR CAMILLE DELVAILLE,1,0.0,,-1.4814980000000002,43.50294600000001
1698,21,26 Avenue Docteur Camille Delvaille,2,1.0,2.0,-1.484456999999999,43.504886000000006
1699,21,31 AVENUE DOCTEUR CAMILLE DELVAILLE,3,3.0,1.0,-1.4855060000000009,43.50625800000001
1700,21,31BIS AVENUE DOCTEUR CAMILLE DELVAILLE,3,0.0,,-1.4850559999999995,43.506285000000005
1701,21,31TER AVENUE DOCTEUR CAMILLE DELVAILLE,4,0.0,,-1.484962,43.50629700000002
1702,21,32 AVENUE DOCTEUR CAMILLE DELVAILLE,42,18.0,3.0,-1.4857870000000002,43.506964999999994
1703,21,34 AVENUE DOCTEUR CAMILLE DELVAILLE,1,0.0,1.0,-1.4859959999999997,43.507425999999995
1704,21,35 AVENUE DOCTEUR CAMILLE DELVAILLE,1,1.0,1.0,-1.4860829999999994,43.50775600000001
1705,21,35B AVENUE DOCTEUR CAMILLE DELVAILLE,3,1.0,2.0,-1.4861209999999994,43.50783599999999
1706,21,36 AVENUE DOCTEUR CAMILLE DELVAILLE,3,2.0,2.0,-1.4863010000000003,43.50811600000001
1707,21,38 AVENUE DOCTEUR CAMILLE DELVAILLE,3,1.0,3.0,-1.4862479999999991,43.50872499999999
1708,21,40 AVENUE DOCTEUR CAMILLE DELVAILLE,3,0.0,1.0,-1.4862889999999997,43.508813
1709,21,41 AVENUE DOCTEUR CAMILLE DELVAILLE,2,1.0,3.0,-1.4864510000000002,43.509085999999996
1710,21,42 AVENUE DOCTEUR CAMILLE DELVAILLE,5,1.0,3.0,-1.4863199999999999,43.509136999999996
1711,21,43 AVENUE DOCTEUR CAMILLE DELVAILLE,2,1.0,1.0,-1.486395999999999,43.509177
1712,21,44 AVENUE DOCTEUR CAMILLE DELVAILLE,3,1.0,1.0,-1.4865529999999996,43.509478999999985
1713,21,45 AVENUE DOCTEUR CAMILLE DELVAILLE,5,0.0,,-1.4864450000000011,43.50950000000001
1714,21,46 AVENUE DOCTEUR CAMILLE DELVAILLE,3,0.0,1.0,-1.4865789999999999,43.50956700000001
1715,21,47 AVENUE DOCTEUR CAMILLE DELVAILLE,2,0.0,,-1.4867529999999993,43.50989799999999
1716,21,48 AVENUE DOCTEUR CAMILLE DELVAILLE,4,0.0,,-1.4865389999999998,43.50995899999999
1717,21,54 AVENUE DOCTEUR CAMILLE DELVAILLE,6,1.0,2.0,-1.4868150000000002,43.511866000000005
1718,14,1 RUE DOCTEUR ANDRÉ VIDAL,6,,,-1.4933770000000002,43.484337999999994
1719,14,6 RUE DOCTEUR ANDRÉ VIDAL,2,1.0,3.0,-1.4932519999999998,43.48420500000001
1720,14,8 RUE DOCTEUR ANDRÉ VIDAL,6,1.0,3.0,-1.493026,43.484102
1721,14,9 RUE DOCTEUR ANDRÉ VIDAL,12,0.0,1.0,-1.4933059999999994,43.48433899999998
1722,14,11 RUE DOCTEUR ANDRÉ VIDAL,1,1.0,2.0,-1.492952999999999,43.48420500000001
1723,8,2 AVENUE DOCTEUR LAFOURCADE,39,38.0,4.0,-1.4878169999999993,43.48619999999999
1724,8,3 AVENUE DOCTEUR LAFOURCADE,3,1.0,3.0,-1.48775,43.485956
1725,8,5 AVENUE DOCTEUR LAFOURCADE,5,0.0,1.0,-1.4877659999999995,43.485818000000016
1726,8,6 AVENUE DOCTEUR LAFOURCADE,14,0.0,,-1.487933,43.485537000000015
1727,8,7 AVENUE DOCTEUR LAFOURCADE,9,0.0,1.0,-1.487778,43.48572099999999
1728,8,8 AVENUE DOCTEUR LAFOURCADE,12,0.0,1.0,-1.4880850000000005,43.484825000000015
1729,8,8BIS AVENUE DOCTEUR LAFOURCADE,26,0.0,,-1.4882169999999992,43.48496500000001
1730,8,9 AVENUE DOCTEUR LAFOURCADE,6,11.0,4.5,-1.4877970000000005,43.485553
1731,8,10 AVENUE DOCTEUR LAFOURCADE,11,0.0,,-1.4876969999999994,43.48525499999999
1732,8,11 AVENUE DOCTEUR LAFOURCADE,6,0.0,3.0,-1.4873120000000006,43.48528
1733,8,12 AVENUE DOCTEUR LAFOURCADE,7,0.0,,-1.4875170000000002,43.485208000000014
1734,8,13 AVENUE DOCTEUR LAFOURCADE,3,1.0,1.5,-1.4870740000000002,43.48521900000001
1735,8,14 AVENUE DOCTEUR LAFOURCADE,4,0.0,,-1.4871209999999992,43.48510299999999
1736,8,17 AVENUE DOCTEUR LAFOURCADE,2,0.0,1.0,-1.4864740000000005,43.48505600000001
1737,8,19 AVENUE DOCTEUR LAFOURCADE,12,15.0,4.0,-1.4861560000000003,43.48497100000002
1738,15,30D ALLÉE DOCTEUR ROBERT LAFON,2,,,-1.4517689999999994,43.47978300000002
1739,15,3 ALLÉE DOCTEUR ROBERT LAFON,10,19.0,6.0,-1.4542009999999992,43.47953200000001
1740,15,5 ALLÉE DOCTEUR ROBERT LAFON,12,15.0,5.0,-1.4541749999999982,43.479713
1741,15,7 ALLÉE DOCTEUR ROBERT LAFON,6,13.0,5.0,-1.4539529999999998,43.47967899999999
1742,15,15 ALLÉE DOCTEUR ROBERT LAFON,7,0.0,,-1.4520980000000003,43.480683
1743,15,17 ALLÉE DOCTEUR ROBERT LAFON,20,28.0,6.0,-1.4523060000000005,43.481018000000006
1744,15,19 ALLÉE DOCTEUR ROBERT LAFON,23,16.0,5.0,-1.4527489999999996,43.48078199999999
1745,15,21 ALLÉE DOCTEUR ROBERT LAFON,13,0.0,1.0,-1.4530450000000004,43.480537
1746,15,25 ALLÉE DOCTEUR ROBERT LAFON,30,48.0,5.0,-1.451489,43.480361
1747,15,27 ALLÉE DOCTEUR ROBERT LAFON,16,48.0,5.0,-1.4513379999999994,43.480186999999994
1748,15,29 ALLÉE DOCTEUR ROBERT LAFON,26,21.0,5.0,-1.4507820000000002,43.48003100000001
1749,15,30 ALLÉE DOCTEUR ROBERT LAFON,74,121.0,8.0,-1.4503390000000003,43.479426
1750,15,31 ALLÉE DOCTEUR ROBERT LAFON,92,0.0,9.0,-1.450053,43.47999600000001
1751,15,33 ALLÉE DOCTEUR ROBERT LAFON,67,80.0,7.5,-1.4497319999999991,43.47956399999999
1752,15,35 ALLÉE DOCTEUR ROBERT LAFON,68,0.0,9.0,-1.4497879999999987,43.479108
1753,15,37 ALLÉE DOCTEUR ROBERT LAFON,15,0.0,,-1.4490489999999996,43.47957000000001
1754,8,5 AVENUE DOCTEUR LÉON MOYNAC,1,,,-1.4802850000000003,43.48455999999999
1755,8,2 AVENUE DOCTEUR LÉON MOYNAC,1,0.0,,-1.4779699999999998,43.485228
1756,8,3 AVENUE DOCTEUR LÉON MOYNAC,1,1.0,2.0,-1.477697000000001,43.485422
1757,8,4 AVENUE DOCTEUR LÉON MOYNAC,8,8.0,3.0,-1.4814039999999984,43.484653
1758,8,7 AVENUE DOCTEUR LÉON MOYNAC,3,0.0,,-1.477781999999999,43.48516500000001
1759,8,8 AVENUE DOCTEUR LÉON MOYNAC,3,8.0,5.0,-1.4817089999999997,43.484458
1760,8,9 AVENUE DOCTEUR LÉON MOYNAC,3,1.0,3.0,-1.4778709999999995,43.484953
1761,8,11 AVENUE DOCTEUR LÉON MOYNAC,2,2.0,2.0,-1.477927999999999,43.484856999999984
1762,8,13 AVENUE DOCTEUR LÉON MOYNAC,1,1.0,2.0,-1.4779679999999988,43.484809999999996
1763,8,15 AVENUE DOCTEUR LÉON MOYNAC,28,33.0,4.0,-1.4780349999999998,43.48468999999999
1764,8,16 AVENUE DOCTEUR LÉON MOYNAC,5,3.0,3.0,-1.4820060000000004,43.484488
1765,8,18 AVENUE DOCTEUR LÉON MOYNAC,3,1.0,1.0,-1.4823349999999995,43.484562999999994
1766,8,19 AVENUE DOCTEUR LÉON MOYNAC,1,1.0,2.0,-1.4781139999999997,43.48450300000001
1767,8,21 AVENUE DOCTEUR LÉON MOYNAC,3,1.0,2.0,-1.478507,43.48442000000003
1768,8,29 AVENUE DOCTEUR LÉON MOYNAC,2,1.0,2.0,-1.4796079999999991,43.48437
1769,8,31 AVENUE DOCTEUR LÉON MOYNAC,2,2.0,1.0,-1.479670000000001,43.48436600000001
1770,8,33 AVENUE DOCTEUR LÉON MOYNAC,1,5.0,3.0,-1.4797780000000003,43.484356000000005
1771,8,35 AVENUE DOCTEUR LÉON MOYNAC,1,5.0,3.0,-1.4798559999999985,43.48435099999998
1772,8,39 AVENUE DOCTEUR LÉON MOYNAC,4,5.0,3.0,-1.4803980000000003,43.484328999999995
1773,8,41 AVENUE DOCTEUR LÉON MOYNAC,6,2.0,3.0,-1.480559,43.484355000000015
1774,8,43 AVENUE DOCTEUR LÉON MOYNAC,4,0.0,1.0,-1.4807249999999996,43.48420600000001
1775,8,45 AVENUE DOCTEUR LÉON MOYNAC,2,1.0,3.0,-1.4807690000000002,43.484398000000006
1776,8,47 AVENUE DOCTEUR LÉON MOYNAC,8,1.0,3.0,-1.4809040000000004,43.48442699999999
1777,8,49BIS AVENUE DOCTEUR LÉON MOYNAC,1,1.0,1.0,-1.481043999999999,43.484457000000006
1778,8,51 AVENUE DOCTEUR LÉON MOYNAC,4,5.0,3.0,-1.4811650000000003,43.48448200000001
1779,8,53 AVENUE DOCTEUR LÉON MOYNAC,2,1.0,2.0,-1.4813690000000006,43.484501000000044
1780,8,53BIS AVENUE DOCTEUR LÉON MOYNAC,1,1.0,2.0,-1.4815039999999993,43.484376000000005
1781,8,55 AVENUE DOCTEUR LÉON MOYNAC,3,3.0,2.5,-1.4814879999999988,43.484303999999995
1782,8,55BIS AVENUE DOCTEUR LÉON MOYNAC,2,1.0,2.0,-1.481548,43.48426800000001
1783,8,57 AVENUE DOCTEUR LÉON MOYNAC,13,0.0,,-1.4816829999999994,43.48431399999998
1784,8,61 AVENUE DOCTEUR LÉON MOYNAC,2,1.0,2.0,-1.4818829999999998,43.484357999999986
1785,8,63 AVENUE DOCTEUR LÉON MOYNAC,4,1.0,3.0,-1.481987,43.484387000000005
1786,8,65 AVENUE DOCTEUR LÉON MOYNAC,1,1.0,2.0,-1.482128000000001,43.48442000000003
1787,22,2 AVENUE DOCTEUR MAURICE DELAY,2,,,-1.4649320000000001,43.49981
1788,24,3 AVENUE DOCTEUR MAURICE DELAY,13,9.0,3.0,-1.4653439999999993,43.500044999999986
1789,22,4 AVENUE DOCTEUR MAURICE DELAY,69,2.0,1.0,-1.4655990000000008,43.499279
1790,24,5 AVENUE DOCTEUR MAURICE DELAY,40,40.0,3.0,-1.464953999999999,43.499986
1791,22,6 AVENUE DOCTEUR MAURICE DELAY,17,22.0,5.0,-1.4655379999999998,43.499896
1792,24,7 AVENUE DOCTEUR MAURICE DELAY,92,110.0,6.5,-1.4647189999999992,43.499911
1793,22,8 AVENUE DOCTEUR MAURICE DELAY,49,62.0,5.0,-1.4650730000000003,43.499598000000006
1794,22,10 AVENUE DOCTEUR MAURICE DELAY,50,40.0,5.0,-1.4644550000000003,43.49956199999998
1795,24,11 AVENUE DOCTEUR MAURICE DELAY,2,1.0,3.0,-1.463775999999999,43.50020300000001
